Adult,-0.2640845070422536
Adult,-0.09507042253521125
Adult,-0.07394366197183111
Adult,-0.07746478873239437
Adult,-0.07042253521126766
Adult,-0.03873239436619719
Adult,-0.04225352112676063
Adult,-0.024647887323943758
Adult,-0.021126760563380316
Adult,-0.0035211267605634432
Adult,-0.0070422535211268865
Adult,0.007042253521126715
Adult,0.01408450704225343
Adult,0.03169014084507031
Adult,0.01760563380281687
Adult,0.03169014084507031
Adult,0.04225352112676046
Adult,0.05281690140845062
Adult,0.056338028169014065
Adult,0.06338028169014079
Adult,0.06338028169014079
Adult,0.06338028169014079
Adult,0.07042253521126748
Adult,0.07746478873239437
Adult,0.07746478873239437
Adult,0.06690140845070422
Adult,0.10211267605633796
Adult,0.10915492957746467
Adult,0.09859154929577453
Adult,0.09859154929577453
Adult,0.11971830985915485
Adult,0.130281690140845
Adult,0.15845070422535204
Adult,0.11619718309859156
Adult,0.12323943661971828
Adult,0.12323943661971828
Adult,0.14084507042253516
Adult,0.13380281690140844
Adult,0.15845070422535204
Adult,0.15140845070422532
Adult,0.15845070422535204
Adult,0.1901408450704225
Adult,0.1971830985915493
Adult,0.1971830985915493
Adult,0.2112676056338028
Adult,0.204225352112676
Adult,0.2147887323943662
Adult,0.2218309859154929
Adult,0.23943661971830987
Adult,0.2429577464788732
Adult,0.25704225352112675
Adult,0.26408450704225356
Adult,0.26408450704225356
Adult,0.28521126760563376
Adult,0.31338028169014087